year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2021,11,76,78,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל חשבונות
2021,11,87,89,נקבה,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,11,36,38,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,משפטן
2021,11,32,34,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2021,11,33,34,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,טכנאי מחשבים
2021,11,32,34,נקבה,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מתמטיקה ומתמטיקה שימושית
2021,11,5,7,זכר,רוסיה,מזרח אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,11,30,32,זכר,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,כימאי
2021,11,30,32,נקבה,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רואה חשבון
2021,11,2,4,נקבה,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,11,0,2,זכר,קנדה,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,12,43,45,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,איש מכירות
2021,12,72,74,זכר,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,רב
2021,12,64,66,נקבה,ברזיל,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,עצמאי
2021,12,86,88,זכר,בלגיה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,78,80,נקבה,בלגיה,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,69,71,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,איש מכירות
2021,12,64,66,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פקיד משרד כללי
2021,12,6,8,זכר,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,12,4,6,זכר,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,12,39,41,זכר,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מהנדס מחשבים
2021,12,33,35,נקבה,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,12,0,2,נקבה,ארגנטינה,דרום אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,לא צויין
2021,12,75,77,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,69,71,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל בית ספר
2021,12,66,68,זכר,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מעצב גרפיקה
2021,12,78,80,זכר,"דרא""פ",שאר אפריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,59,60,נקבה,צרפת,מערב אירופה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,מנהל בית ספר
2021,12,71,73,זכר,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,12,67,69,נקבה,"ארה""ב",צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,12,27,28,נקבה,מכסיקו,צפון אמריקה,מודיעין-מכבים-רעות,מחוז תל אביב והמרכז,סטודנט
2021,11,71,73,זכר,רוסיה,מזרח אירופה,חרשים,מחוז הצפון,פסיכולוג
2021,11,64,66,נקבה,רוסיה,מזרח אירופה,חרשים,מחוז הצפון,פסיכולוג
2021,11,58,60,זכר,בריטניה,מערב אירופה,צורית,מחוז הצפון,מדעי מחשב
2021,04,65,67,זכר,צרפת,מערב אירופה,כוכב יאיר,מחוז תל אביב והמרכז,מנהל כללי
2021,01,21,24,נקבה,אוקראינה,מזרח אירופה,כוכב יאיר,מחוז תל אביב והמרכז,סטודנט
2021,03,31,34,נקבה,"ארה""ב",צפון אמריקה,כוכב יאיר,מחוז תל אביב והמרכז,לא צויין
2021,03,2,5,זכר,"ארה""ב",צפון אמריקה,כוכב יאיר,מחוז תל אביב והמרכז,לא צויין
2021,03,0,3,זכר,"ארה""ב",צפון אמריקה,כוכב יאיר,מחוז תל אביב והמרכז,לא צויין
2021,08,29,31,זכר,"ארה""ב",צפון אמריקה,כוכב יאיר,מחוז תל אביב והמרכז,ספורט
2021,08,32,35,נקבה,אורוגואי,דרום אמריקה,יובלים,מחוז הצפון,מפיק סרטים/קולנוע
2021,09,14,16,זכר,צרפת,מערב אירופה,לבנים,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,08,76,78,נקבה,צרפת,מערב אירופה,לבנים,מחוז הצפון,פנסיונר / רנטייר
2021,11,2,4,זכר,"דרא""פ",שאר אפריקה,דקל,מחוז הדרום וירושלים,
2021,11,31,33,נקבה,"דרא""פ",שאר אפריקה,דקל,מחוז הדרום וירושלים,קוסמטיקאית
2021,03,67,69,זכר,קנדה,צפון אמריקה,קציר,מחוז הצפון,פנסיונר / רנטייר
2021,09,17,19,זכר,בריטניה,מערב אירופה,קציר,מחוז הצפון,סטודנט
2021,07,63,66,זכר,ארגנטינה,דרום אמריקה,קציר,מחוז הצפון,סוחר קימעונאי
2021,07,60,62,נקבה,ארגנטינה,דרום אמריקה,קציר,מחוז הצפון,עובד קרמיקה
2021,10,9,11,זכר,רוסיה,מזרח אירופה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,09,4,6,נקבה,פולין,מזרח אירופה,חריש,מחוז הצפון,
2021,05,17,19,נקבה,מכסיקו,צפון אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,03,21,23,זכר,מכסיקו,צפון אמריקה,חריש,מחוז הצפון,סטודנט
2021,08,72,75,זכר,"ארה""ב",צפון אמריקה,חריש,מחוז הצפון,פנסיונר / רנטייר
2021,08,71,73,נקבה,"ארה""ב",צפון אמריקה,חריש,מחוז הצפון,מורה לחנוך על-יסודי
2021,08,18,20,נקבה,"ארה""ב",צפון אמריקה,חריש,מחוז הצפון,סטודנט
2021,08,43,46,נקבה,צ'ילי,דרום אמריקה,חריש,מחוז הצפון,גרפיקאי
2021,08,6,8,נקבה,צ'ילי,דרום אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,08,3,5,נקבה,צ'ילי,דרום אמריקה,חריש,מחוז הצפון,לא צויין
2021,09,47,49,זכר,קולומביה,דרום אמריקה,חריש,מחוז הצפון,איש צבא
2021,09,41,43,נקבה,קולומביה,דרום אמריקה,חריש,מחוז הצפון,כלכלן
2021,09,8,10,זכר,קולומביה,דרום אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,09,6,9,נקבה,קולומביה,דרום אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,08,20,22,נקבה,"ארה""ב",צפון אמריקה,חריש,מחוז הצפון,סטודנט
2021,08,22,25,זכר,"ארה""ב",צפון אמריקה,חריש,מחוז הצפון,"מלחין,מוסיקאי"
2021,10,18,20,זכר,קנדה,צפון אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,18,20,זכר,קנדה,צפון אמריקה,חריש,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,19,21,זכר,קנדה,צפון אמריקה,חריש,מחוז הצפון,סטודנט
2021,12,91,92,נקבה,צרפת,מערב אירופה,נוה שלום,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,09,30,32,זכר,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,לא צויין
2021,09,33,35,נקבה,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,לא צויין
2021,09,6,8,זכר,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,09,4,6,נקבה,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,לא צויין
2021,09,1,3,זכר,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,לא צויין
2021,09,1,3,זכר,"ארה""ב",צפון אמריקה,רתמים,מחוז הדרום וירושלים,לא צויין
2021,01,33,36,זכר,רוסיה,מזרח אירופה,כפר ורדים,מחוז הצפון,מהנדס מכונות
2021,11,20,22,נקבה,"דרא""פ",שאר אפריקה,כפר ורדים,מחוז הצפון,מקצוע לא מוגדר
2021,11,21,23,נקבה,"דרא""פ",שאר אפריקה,כפר ורדים,מחוז הצפון,מקצוע לא מוגדר
2021,11,18,20,נקבה,"דרא""פ",שאר אפריקה,כפר ורדים,מחוז הצפון,מקצוע לא מוגדר
2021,11,68,70,נקבה,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,רואה חשבון
2021,12,46,48,זכר,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,מינהל עסקים
2021,12,46,48,נקבה,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,מאמן חדר כושר
2021,12,0,2,זכר,"ארה""ב",צפון אמריקה,כפר ורדים,מחוז הצפון,לא צויין
2021,08,19,21,זכר,"ארה""ב",צפון אמריקה,כרמי יוסף,מחוז תל אביב והמרכז,מחפש עבודה
2021,08,51,54,זכר,"ארה""ב",צפון אמריקה,כרמי יוסף,מחוז תל אביב והמרכז,מחפש עבודה
2021,07,32,34,נקבה,צרפת,מערב אירופה,כרמי יוסף,מחוז תל אביב והמרכז,מוזג )ברמן(
2021,01,52,55,זכר,"דרא""פ",שאר אפריקה,מיתר,מחוז הדרום וירושלים,עצמאי
2021,02,26,29,זכר,"ארה""ב",צפון אמריקה,מיתר,מחוז הדרום וירושלים,רב
2021,04,16,18,נקבה,רוסיה,מזרח אירופה,מיתר,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,03,56,59,זכר,רוסיה,מזרח אירופה,מיתר,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2021,03,50,53,נקבה,רוסיה,מזרח אירופה,מיתר,מחוז הדרום וירושלים,"רוקח, פרמקולוג"
2021,07,51,54,זכר,קנדה,צפון אמריקה,מיתר,מחוז הדרום וירושלים,מנהל משאבי-אנוש
2021,07,51,53,נקבה,קנדה,צפון אמריקה,מיתר,מחוז הדרום וירושלים,גננת
2021,07,9,12,נקבה,קנדה,צפון אמריקה,מיתר,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,01,25,28,זכר,ארגנטינה,דרום אמריקה,להבים,מחוז הדרום וירושלים,מאמן כדורסל/כדורגל
2021,06,34,36,זכר,"ארה""ב",צפון אמריקה,להבים,מחוז הדרום וירושלים,לא צויין
2021,05,68,70,זכר,ארגנטינה,דרום אמריקה,גן נר,מחוז הצפון,מהנדס טכנולוגיה אחר
2021,05,63,66,נקבה,ארגנטינה,דרום אמריקה,גן נר,מחוז הצפון,מורה לחנוך על-יסודי
2021,08,41,43,זכר,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,לא צויין
2021,08,6,8,זכר,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,לא צויין
2021,08,1,4,נקבה,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,לא צויין
2021,08,8,11,זכר,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,09,26,28,נקבה,קנדה,צפון אמריקה,שוהם,מחוז תל אביב והמרכז,סטודנט
2021,08,25,27,זכר,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,עצמאי
2021,11,23,25,נקבה,"ארה""ב",צפון אמריקה,שוהם,מחוז תל אביב והמרכז,בנקאי
2021,05,30,33,זכר,בלארוס,מזרח אירופה,שוהם,מחוז תל אביב והמרכז,מהנדס אזרחי
2021,12,22,24,זכר,אורוגואי,דרום אמריקה,שוהם,מחוז תל אביב והמרכז,ספורט
2021,07,6,8,נקבה,אוסטריה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,07,4,7,זכר,אוסטריה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,
2021,07,2,4,זכר,אוסטריה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,
2021,03,19,21,זכר,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,תלמיד ישיבה
2021,03,51,54,זכר,"ארה""ב",צפון אמריקה,אלעד,מחוז תל אביב והמרכז,רב
2021,11,21,23,זכר,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,אנשי היטק
2021,01,66,69,נקבה,הודו,שאר אסיה,אלעד,מחוז תל אביב והמרכז,ספר
2021,04,40,43,נקבה,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,אקדמאי במדעי היהדות
2021,04,16,18,זכר,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,04,14,17,זכר,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,04,17,20,נקבה,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,04,13,15,זכר,בלגיה,מערב אירופה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,06,71,73,זכר,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2021,08,62,65,נקבה,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,מנהל חשבונות
2021,08,62,64,זכר,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,קצב ושוחט
2021,10,28,30,זכר,ארגנטינה,דרום אמריקה,אלעד,מחוז תל אביב והמרכז,סוחר סיטונאי
2021,10,28,30,נקבה,ארגנטינה,דרום אמריקה,אלעד,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2021,10,6,8,נקבה,ארגנטינה,דרום אמריקה,אלעד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,4,6,נקבה,ארגנטינה,דרום אמריקה,אלעד,מחוז תל אביב והמרכז,לא צויין
2021,10,2,4,נקבה,ארגנטינה,דרום אמריקה,אלעד,מחוז תל אביב והמרכז,לא צויין
2021,11,65,67,נקבה,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,11,72,74,נקבה,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,12,65,67,זכר,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,רופא
2021,12,60,62,נקבה,צרפת,מערב אירופה,אלעד,מחוז תל אביב והמרכז,מורה למדעי החברה והרוח
2021,10,70,72,זכר,אוקראינה,מזרח אירופה,בת חפר,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,70,72,נקבה,אוקראינה,מזרח אירופה,בת חפר,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,08,74,76,נקבה,צרפת,מערב אירופה,בת הדר,מחוז הדרום וירושלים,מורה לאומנויות
2021,10,49,51,זכר,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,הנדסאי חשמל ואלקטרוניקה
2021,10,41,43,נקבה,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,משפטן
2021,10,11,14,נקבה,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,8,10,זכר,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,10,3,5,נקבה,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,לא צויין
2021,10,24,26,זכר,רוסיה,מזרח אירופה,ארסוף,מחוז תל אביב והמרכז,איש עסקים
2021,04,85,88,זכר,קנדה,צפון אמריקה,נוף איילון,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,10,21,23,זכר,"ארה""ב",צפון אמריקה,נוף איילון,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2021,08,75,77,זכר,"ארה""ב",צפון אמריקה,נוף איילון,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,08,74,76,נקבה,"ארה""ב",צפון אמריקה,נוף איילון,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,03,66,68,זכר,ארגנטינה,דרום אמריקה,צור יצחק,מחוז תל אביב והמרכז,עצמאי
2021,03,67,69,נקבה,ארגנטינה,דרום אמריקה,צור יצחק,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2021,07,67,69,זכר,"ארה""ב",צפון אמריקה,בני דקלים,מחוז הדרום וירושלים,מינהל עסקים
2021,07,65,67,נקבה,"ארה""ב",צפון אמריקה,בני דקלים,מחוז הדרום וירושלים,אחות מוסמכת
2021,06,3,5,זכר,"ארה""ב",צפון אמריקה,כפר בן נון,מחוז תל אביב והמרכז,לא צויין
2021,06,0,2,זכר,"ארה""ב",צפון אמריקה,כפר בן נון,מחוז תל אביב והמרכז,לא צויין
2021,06,4,6,נקבה,"ארה""ב",צפון אמריקה,כפר בן נון,מחוז תל אביב והמרכז,לא צויין
2021,11,49,51,זכר,רוסיה,מזרח אירופה,שדי חמד,מחוז תל אביב והמרכז,כלכלן
2021,11,35,37,נקבה,רוסיה,מזרח אירופה,שדי חמד,מחוז תל אביב והמרכז,עורך דין
2021,11,7,9,נקבה,רוסיה,מזרח אירופה,שדי חמד,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2021,11,2,4,נקבה,רוסיה,מזרח אירופה,שדי חמד,מחוז תל אביב והמרכז,לא צויין
2021,08,19,21,זכר,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,06,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,18,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,לא צויין
2021,06,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,18,21,נקבה,סינגפור,שאר אסיה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,08,18,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,05,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,05,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,לא צויין
2021,08,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,08,18,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,06,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,07,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,07,18,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,08,19,21,זכר,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,06,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,20,22,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,20,22,זכר,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,18,21,זכר,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,08,19,21,זכר,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,בלתי מקצועי
2021,09,19,21,נקבה,"ארה""ב",צפון אמריקה,להב,מחוז הדרום וירושלים,סטודנט
2021,08,17,19,נקבה,אוקראינה,מזרח אירופה,חצור הגלילית,מחוז הצפון,לא צויין
2021,08,33,36,זכר,אוקראינה,מזרח אירופה,חצור הגלילית,מחוז הצפון,רתך
2021,08,44,46,נקבה,אוקראינה,מזרח אירופה,חצור הגלילית,מחוז הצפון,בניה כללי
2021,08,1,3,נקבה,אוקראינה,מזרח אירופה,חצור הגלילית,מחוז הצפון,לא צויין
2021,03,56,59,זכר,ארגנטינה,דרום אמריקה,קרית יערים,מחוז הדרום וירושלים,רופא
2021,03,53,56,נקבה,ארגנטינה,דרום אמריקה,קרית יערים,מחוז הדרום וירושלים,מזכירה רפואית
2021,03,17,19,נקבה,ארגנטינה,דרום אמריקה,קרית יערים,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,02,84,87,נקבה,"דרא""פ",שאר אפריקה,קרית יערים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,07,74,76,נקבה,אוקראינה,מזרח אירופה,קרית יערים,מחוז הדרום וירושלים,פנסיונר / רנטייר
2021,07,42,45,נקבה,אוסטריה,מערב אירופה,שדה צבי,מחוז הדרום וירושלים,גננת
2021,07,2,5,זכר,אוסטריה,מערב אירופה,שדה צבי,מחוז הדרום וירושלים,לא צויין
2021,07,5,7,נקבה,אוסטריה,מערב אירופה,שדה צבי,מחוז הדרום וירושלים,לא צויין
2021,07,9,11,נקבה,אוסטריה,מערב אירופה,שדה צבי,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2021,07,1,3,נקבה,אוסטריה,מערב אירופה,שדה צבי,מחוז הדרום וירושלים,לא צויין
2021,01,32,35,נקבה,פיליפינים,שאר אסיה,טירת כרמל,מחוז הצפון,לא צויין
2021,04,22,24,נקבה,בלארוס,מזרח אירופה,טירת כרמל,מחוז הצפון,"מורה בבי""ס יסודי"
2021,03,18,21,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,סטודנט
2021,05,17,19,זכר,קזחסטאן,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,30,32,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,מקצוע לא מוגדר
2021,10,10,12,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,8,10,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,10,5,7,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,
2021,10,3,5,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,
2021,11,53,55,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,12,50,52,נקבה,"ארה""ב",צפון אמריקה,טירת כרמל,מחוז הצפון,מורה למדעי החברה
2021,03,18,20,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,08,45,47,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,מהנדס אזרחי
2021,08,37,40,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,עורך דין
2021,08,11,13,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,03,29,32,נקבה,אזרביג'אן,מזרח אירופה,טירת כרמל,מחוז הצפון,מקצוע לא מוגדר
2021,04,28,31,זכר,ארגנטינה,דרום אמריקה,טירת כרמל,מחוז הצפון,מוסיקאי
2021,04,30,32,נקבה,בוליביה,דרום אמריקה,טירת כרמל,מחוז הצפון,מנהל משאבי-אנוש
2021,04,63,66,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,04,72,75,זכר,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,פנסיונר / רנטייר
2021,04,71,74,זכר,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,פנסיונר / רנטייר
2021,04,70,73,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,פנסיונר / רנטייר
2021,04,69,71,נקבה,"ארה""ב",צפון אמריקה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,44,46,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,בניה כללי
2021,05,47,49,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,פקיד
2021,05,18,21,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,17,20,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,15,18,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,13,16,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,12,14,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,05,10,12,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,05,8,10,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,05,6,9,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,05,77,79,זכר,צרפת,מערב אירופה,טירת כרמל,מחוז הצפון,הנדסאי חשמל ואלקטרוניקה
2021,08,6,9,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,"תלמיד בי""ס יסודי ותכון"
2021,08,39,41,זכר,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,מנהל פרויקטים
2021,08,33,35,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,עובד סוציאלי
2021,08,2,4,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,67,69,זכר,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,מהנדס אזרחי
2021,05,63,66,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,רופא
2021,05,28,30,זכר,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,מכונאי רכב
2021,05,24,27,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,"טבח ראשי, טבח"
2021,05,2,4,זכר,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,לא צויין
2021,05,66,68,נקבה,אוקראינה,מזרח אירופה,טירת כרמל,מחוז הצפון,מהנדס אזרחי
2021,06,57,59,נקבה,רוסיה,מזרח אירופה,טירת כרמל,מחוז הצפון,רופא שיניים
