year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2020,12,0,3,זכר,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,לא צויין
2020,12,66,69,זכר,בריטניה,מערב אירופה,בית שמש,מחוז הדרום וירושלים,רופא שיניים
2020,12,68,71,נקבה,בריטניה,מערב אירופה,בית שמש,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,12,51,54,זכר,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,מעצב גרפיקה
2020,12,50,53,זכר,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,עורך דין
2020,12,46,49,נקבה,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,רופא שיניים
2020,12,15,18,נקבה,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,לא צויין
2020,12,13,15,נקבה,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,לא צויין
2020,12,11,13,נקבה,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,62,65,נקבה,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,אחות מוסמכת
2020,12,67,69,זכר,"ארה""ב",צפון אמריקה,בית שמש,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,01,67,71,נקבה,הולנד,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,05,25,28,נקבה,רוסיה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,רופא
2020,02,25,28,זכר,איטליה,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,"מורה דרך, מדריך הסברה"
2020,03,19,22,זכר,"ארה""ב",צפון אמריקה,קרית אונו,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2020,10,29,32,זכר,איטליה,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2020,10,64,67,נקבה,צרפת,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,57,60,נקבה,רוסיה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,גננת
2020,12,24,27,נקבה,איטליה,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,מנהל פרויקטים
2020,11,16,19,זכר,אוסטרליה,אוקיאניה,קרית אונו,מחוז תל אביב והמרכז,תלמיד ישיבה
2020,01,74,78,נקבה,גאורגיה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,07,19,23,זכר,ספרד,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,"שחקן, רקדן"
2020,07,20,23,זכר,גרמניה,מערב אירופה,קרית אונו,מחוז תל אביב והמרכז,סטודנט
2020,07,70,73,זכר,אוקראינה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,מהנדס בניין
2020,07,64,67,נקבה,אוקראינה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,טכנאי הנדסה אזרחית
2020,08,77,80,נקבה,אוקראינה,מזרח אירופה,קרית אונו,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,12,41,44,זכר,"ארה""ב",צפון אמריקה,קרית אונו,מחוז תל אביב והמרכז,נדלן
2020,12,33,36,נקבה,"ארה""ב",צפון אמריקה,קרית אונו,מחוז תל אביב והמרכז,בריאות הציבור
2020,12,26,29,נקבה,מכסיקו,צפון אמריקה,קרית אונו,מחוז תל אביב והמרכז,רופא פנימי
2020,05,62,65,זכר,בלארוס,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"צבע, סייד"
2020,05,57,60,נקבה,בלארוס,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"קופאי, עובד חשבונות"
2020,03,18,22,נקבה,אוקראינה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,ספר
2020,05,21,24,זכר,"ארה""ב",צפון אמריקה,קרית גת,מחוז הדרום וירושלים,איש צבא סדיר
2020,05,49,52,זכר,אוקראינה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,משפטן
2020,06,19,23,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,10,32,35,זכר,הודו,שאר אסיה,קרית גת,מחוז הדרום וירושלים,טכנאי מחשבים
2020,10,28,31,נקבה,הודו,שאר אסיה,קרית גת,מחוז הדרום וירושלים,עקרת בית
2020,10,2,5,נקבה,הודו,שאר אסיה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,22,24,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,12,30,33,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,28,31,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,7,10,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,30,33,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,33,36,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,15,18,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,9,12,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,4,7,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,54,57,נקבה,בלארוס,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2020,01,68,72,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מורה במוסד להשכלה גבוהה
2020,01,69,73,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מהנדס חשמל ואלקטרוניקה
2020,01,57,60,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מהנדס מחשבים
2020,01,47,51,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פיסיקאי
2020,01,26,29,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מהנדס מחשבים
2020,02,53,57,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,נהג מונית
2020,02,39,42,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,כלכלן
2020,02,31,34,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מתרגם
2020,02,7,11,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,02,10,13,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,02,3,7,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,02,47,50,נקבה,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,ספר
2020,02,17,21,זכר,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,סטודנט
2020,05,50,53,זכר,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,שיווק ויחסי ציבור
2020,02,61,65,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מהנדס טכנולוגיה אחר
2020,02,61,65,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,מהנדס טכנולוגיה אחר
2020,03,80,84,נקבה,אורוגואי,דרום אמריקה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,03,76,79,זכר,אוזבקיסטאן,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,03,60,63,נקבה,אוזבקיסטאן,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,03,82,86,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,03,57,61,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"זבן, מוכר"
2020,03,31,35,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,03,25,29,זכר,"ארה""ב",צפון אמריקה,קרית גת,מחוז הדרום וירושלים,מהנדס מכונות
2020,03,83,87,זכר,הולנד,מערב אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,05,40,43,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,57,60,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,17,20,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,10,13,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,05,5,8,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,10,13,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,05,8,11,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,05,1,4,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,38,41,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,28,31,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,35,38,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,10,13,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,05,4,7,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,29,32,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,26,29,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,60,63,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,עקרת בית
2020,05,20,23,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,סטודנט
2020,05,17,20,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,05,25,28,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,05,23,26,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,06,67,70,זכר,אוזבקיסטאן,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2020,06,63,67,נקבה,אוזבקיסטאן,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2020,07,50,53,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,07,46,49,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,07,17,20,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,07,21,24,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,07,24,27,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,בלתי מקצועי
2020,07,2,5,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,07,41,44,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,בניה כללי
2020,07,38,41,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פקיד
2020,07,14,18,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,08,32,36,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,08,24,27,זכר,אוקראינה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,עובד במקצועות חופשיים
2020,08,55,59,נקבה,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,איש מכירות
2020,08,26,30,זכר,"ארה""ב",צפון אמריקה,קרית גת,מחוז הדרום וירושלים,סטודנט
2020,08,18,22,נקבה,"ארה""ב",צפון אמריקה,קרית גת,מחוז הדרום וירושלים,סטודנט
2020,09,29,32,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,צלם
2020,09,34,37,נקבה,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,עורך דין
2020,09,1,4,זכר,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,09,56,59,נקבה,צרפת,מערב אירופה,קרית גת,מחוז הדרום וירושלים,איש מכירות
2020,10,59,62,נקבה,"ארה""ב",צפון אמריקה,קרית גת,מחוז הדרום וירושלים,רואה חשבון
2020,10,37,40,נקבה,איטליה,מערב אירופה,קרית גת,מחוז הדרום וירושלים,אקדמאי במדעי הרוח
2020,10,20,23,זכר,הודו,שאר אסיה,קרית גת,מחוז הדרום וירושלים,סטודנט
2020,11,29,32,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,עורך דין
2020,11,26,29,נקבה,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,"מורה בבי""ס יסודי"
2020,11,62,65,נקבה,אוקראינה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,11,95,98,נקבה,אוקראינה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,פנסיונר / רנטייר
2020,12,35,38,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,34,37,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,15,18,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,13,16,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,7,10,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,0,3,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,35,38,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,מטפלת במעון ילדים
2020,12,6,9,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,30,33,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,33,36,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,6,9,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,1,4,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,29,32,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,26,29,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,0,3,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,38,41,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,33,36,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,6,9,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,2,5,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,33,36,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,28,31,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,7,10,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,1,4,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,35,38,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,34,37,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,12,15,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,10,13,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,3,6,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,44,47,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,36,39,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,2,5,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,11,14,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,38,41,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,37,40,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,15,18,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,3,6,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,24,27,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,56,59,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,47,50,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,24,27,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,64,67,זכר,רוסיה,מזרח אירופה,קרית גת,מחוז הדרום וירושלים,עורך דין
2020,12,40,43,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,31,34,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,8,11,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,1,4,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,25,28,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,33,36,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,7,10,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,1,3,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,31,34,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,30,33,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,13,16,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,0,2,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,13,16,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,8,11,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,3,6,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,38,41,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,36,39,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,42,45,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,26,29,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,13,16,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,9,12,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2020,12,34,37,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,54,57,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,12,29,32,זכר,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,מהנדס תעשיה וניהול
2020,12,25,28,נקבה,אתיופיה,שאר אפריקה,קרית גת,מחוז הדרום וירושלים,לא צויין
2020,01,17,21,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,02,62,66,נקבה,ברזיל,דרום אמריקה,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,02,31,35,נקבה,קולומביה,דרום אמריקה,ראש העין,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2020,05,21,25,נקבה,צרפת,מערב אירופה,ראש העין,מחוז תל אביב והמרכז,סטודנט
2020,06,68,71,זכר,אוקראינה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,06,66,70,נקבה,אוקראינה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,06,25,28,נקבה,"דרא""פ",שאר אפריקה,ראש העין,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2020,02,22,25,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,סטודנט
2020,11,25,28,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,איש מכירות
2020,11,28,31,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,מאמן חדר כושר
2020,11,1,4,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,לא צויין
2020,09,41,44,זכר,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,איש מכירות
2020,07,9,12,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,07,6,10,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,07,4,8,זכר,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,לא צויין
2020,07,11,15,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,07,10,14,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,01,24,28,זכר,ברזיל,דרום אמריקה,ראש העין,מחוז תל אביב והמרכז,מנהל אדמיניסטרטיבי
2020,01,25,28,נקבה,ברזיל,דרום אמריקה,ראש העין,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2020,01,25,29,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,מינהל עסקים
2020,01,67,71,נקבה,"ארה""ב",צפון אמריקה,ראש העין,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2020,02,49,53,זכר,רוסיה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,"שוטר, בלש משטרה"
2020,02,49,53,נקבה,רוסיה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,כימאי
2020,02,55,59,נקבה,גרמניה,מערב אירופה,ראש העין,מחוז תל אביב והמרכז,מינהל עסקים
2020,03,38,42,נקבה,רוסיה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,רופא מרדים
2020,03,4,8,נקבה,רוסיה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,לא צויין
2020,03,62,66,נקבה,רוסיה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,03,83,87,זכר,גרמניה,מערב אירופה,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,03,9,12,נקבה,אוקראינה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,03,33,37,זכר,אוקראינה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,כלכלן
2020,03,28,32,נקבה,אוקראינה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,כלכלן
2020,10,68,71,נקבה,הונגריה,מזרח אירופה,ראש העין,מחוז תל אביב והמרכז,פסיכולוג
2020,10,28,31,זכר,"דרא""פ",שאר אפריקה,ראש העין,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2020,10,18,21,נקבה,יפן,שאר אסיה,ראש העין,מחוז תל אביב והמרכז,מחפש עבודה
2020,11,83,86,זכר,תורכיה,אחרות,ראש העין,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2020,11,77,80,נקבה,תורכיה,אחרות,ראש העין,מחוז תל אביב והמרכז,עקרת בית
2020,08,8,12,נקבה,אוקראינה,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,03,48,52,זכר,"דרא""פ",שאר אפריקה,רמת השרון,מחוז תל אביב והמרכז,עצמאי
2020,01,70,73,זכר,צרפת,מערב אירופה,רמת השרון,מחוז תל אביב והמרכז,רופא
2020,12,66,69,זכר,בלארוס,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,מהנדס אזרחי
2020,01,24,28,נקבה,בריטניה,מערב אירופה,רמת השרון,מחוז תל אביב והמרכז,מנהל כללי
2020,01,21,25,נקבה,"ארה""ב",צפון אמריקה,רמת השרון,מחוז תל אביב והמרכז,לא צויין
2020,02,22,26,נקבה,יפן,שאר אסיה,רמת השרון,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2020,03,58,62,זכר,ספרד,מערב אירופה,רמת השרון,מחוז תל אביב והמרכז,תקשורת
2020,05,18,22,נקבה,אוקראינה,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,05,19,22,זכר,אוקראינה,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,06,18,22,נקבה,בלארוס,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2020,05,17,21,נקבה,אוקראינה,מזרח אירופה,רמת השרון,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
